"Plot Title: ThapaKhola"
"#","Date Time, GMT+05:45","Abs Pres, psi (LGR S/N: 21381590, SEN S/N: 21381590)","Temp, °F (LGR S/N: 21381590, SEN S/N: 21381590)","Coupler Detached (LGR S/N: 21381590)","Coupler Attached (LGR S/N: 21381590)","Stopped (LGR S/N: 21381590)","End Of File (LGR S/N: 21381590)"
461,10/30/22 01:00:00 AM,11.4934,40.881,,,,
462,10/30/22 01:30:00 AM,11.4776,40.696,,,,
463,10/30/22 02:00:00 AM,11.4810,40.321,,,,
464,10/30/22 02:30:00 AM,11.4806,40.134,,,,
465,10/30/22 03:00:00 AM,11.4800,39.947,,,,
466,10/30/22 03:30:00 AM,11.4774,39.760,,,,
467,10/30/22 04:00:00 AM,11.4765,39.384,,,,
468,10/30/22 04:30:00 AM,11.4760,39.196,,,,
469,10/30/22 05:00:00 AM,11.4760,39.196,,,,
470,10/30/22 05:30:00 AM,11.4777,39.007,,,,
471,10/30/22 06:00:00 AM,11.4773,38.818,,,,
472,10/30/22 06:30:00 AM,11.4636,38.629,,,,
473,10/30/22 07:00:00 AM,11.4417,38.629,,,,
474,10/30/22 07:30:00 AM,11.4439,38.629,,,,
475,10/30/22 08:00:00 AM,11.4522,38.440,,,,
476,10/30/22 08:30:00 AM,11.4548,38.629,,,,
477,10/30/22 09:00:00 AM,11.4493,39.007,,,,
478,10/30/22 09:30:00 AM,11.4507,39.573,,,,
479,10/30/22 10:00:00 AM,11.4451,39.947,,,,
480,10/30/22 10:30:00 AM,11.4399,40.509,,,,
481,10/30/22 11:00:00 AM,11.4346,41.067,,,,
482,10/30/22 11:30:00 AM,11.4934,40.881,,,,
483,10/30/22 12:00:00 PM,11.4860,41.439,,,,
484,10/30/22 12:30:00 PM,11.4839,42.363,,,,
485,10/30/22 01:00:00 PM,11.1882,46.188,,,,
486,10/30/22 01:30:00 PM,11.4797,48.871,,,,
487,10/30/22 02:00:00 PM,11.4700,43.831,,,,
488,10/30/22 02:30:00 PM,11.5173,45.286,,,,
489,10/30/22 03:00:00 PM,11.4876,44.742,,,,
490,10/30/22 03:30:00 PM,11.4822,44.379,,,,
491,10/30/22 04:00:00 PM,11.4774,44.195,,,,
492,10/30/22 04:30:00 PM,11.4787,43.831,,,,
493,10/30/22 05:00:00 PM,11.4779,43.466,,,,
494,10/30/22 05:30:00 PM,11.4906,43.282,,,,
495,10/30/22 06:00:00 PM,11.4906,43.282,,,,
496,10/30/22 06:30:00 PM,11.5058,43.282,,,,
497,10/30/22 07:00:00 PM,11.5011,43.099,,,,
498,10/30/22 07:30:00 PM,11.5182,42.915,,,,
499,10/30/22 08:00:00 PM,11.4694,42.732,,,,
500,10/30/22 08:30:00 PM,11.4243,43.099,,,,
501,10/30/22 09:00:00 PM,11.4222,43.099,,,,
502,10/30/22 09:30:00 PM,11.4694,42.732,,,,
503,10/30/22 10:00:00 PM,11.4716,42.732,,,,
504,10/30/22 10:30:00 PM,11.4712,42.548,,,,
505,10/30/22 11:00:00 PM,11.4707,42.363,,,,
506,10/30/22 11:30:00 PM,11.4703,42.179,,,,
507,10/31/22 12:00:00 AM,11.4610,41.994,,,,
508,10/31/22 12:30:00 AM,11.4541,41.810,,,,
509,10/31/22 01:00:00 AM,11.4645,41.625,,,,
510,10/31/22 01:30:00 AM,11.4658,41.254,,,,
511,10/31/22 02:00:00 AM,11.4548,41.254,,,,
512,10/31/22 02:30:00 AM,11.4565,41.067,,,,
513,10/31/22 03:00:00 AM,11.4539,40.881,,,,
514,10/31/22 03:30:00 AM,11.4491,40.696,,,,
515,10/31/22 04:00:00 AM,11.4530,40.509,,,,
516,10/31/22 04:30:00 AM,11.4548,40.321,,,,
517,10/31/22 05:00:00 AM,11.4564,40.134,,,,
518,10/31/22 05:30:00 AM,11.4564,40.134,,,,
519,10/31/22 06:00:00 AM,11.4648,39.947,,,,
520,10/31/22 06:30:00 AM,11.4642,39.760,,,,
521,10/31/22 07:00:00 AM,11.4687,39.760,,,,
522,10/31/22 07:30:00 AM,11.4770,39.573,,,,
523,10/31/22 08:00:00 AM,11.4813,39.573,,,,
524,10/31/22 08:30:00 AM,11.4839,39.760,,,,
525,10/31/22 09:00:00 AM,11.4806,40.134,,,,
526,10/31/22 09:30:00 AM,11.4815,40.509,,,,
527,10/31/22 10:00:00 AM,11.4715,40.881,,,,
528,10/31/22 10:30:00 AM,11.4702,41.254,,,,
529,10/31/22 11:00:00 AM,11.4689,41.625,,,,
530,10/31/22 11:30:00 AM,11.4615,42.179,,,,
531,10/31/22 12:00:00 PM,11.4993,42.363,,,,
532,10/31/22 12:30:00 PM,11.4831,42.915,,,,
533,10/31/22 01:00:00 PM,11.4809,43.831,,,,
534,10/31/22 01:30:00 PM,11.4805,44.560,,,,
535,10/31/22 02:00:00 PM,11.4779,45.286,,,,
536,10/31/22 02:30:00 PM,11.4765,45.648,,,,
537,10/31/22 03:00:00 PM,11.4809,45.648,,,,
538,10/31/22 03:30:00 PM,11.4542,45.466,,,,
539,10/31/22 04:00:00 PM,11.4384,45.286,,,,
540,10/31/22 04:30:00 PM,11.4326,44.742,,,,
541,10/31/22 05:00:00 PM,11.4406,44.379,,,,
542,10/31/22 05:30:00 PM,11.4488,44.195,,,,
543,10/31/22 06:00:00 PM,11.2291,44.013,,,,
544,10/31/22 06:30:00 PM,11.4902,45.828,,,,
545,10/31/22 07:00:00 PM,11.5736,44.922,,,,
546,10/31/22 07:30:00 PM,11.5077,44.013,,,,
547,10/31/22 08:00:00 PM,11.4839,43.282,,,,
548,10/31/22 08:30:00 PM,11.4742,42.915,,,,
549,10/31/22 09:00:00 PM,11.4783,42.732,,,,
550,10/31/22 09:30:00 PM,11.4839,42.363,,,,
551,10/31/22 10:00:00 PM,11.4790,42.179,,,,
552,10/31/22 10:30:00 PM,11.4808,41.994,,,,
553,10/31/22 11:00:00 PM,11.4786,41.994,,,,
554,10/31/22 11:30:00 PM,11.2282,42.732,,,,
555,11/01/22 12:00:00 AM,11.4638,42.179,,,,
556,11/01/22 12:30:00 AM,11.4712,41.625,,,,
557,11/01/22 01:00:00 AM,11.4689,41.625,,,,
558,11/01/22 01:30:00 AM,11.4777,41.625,,,,
559,11/01/22 02:00:00 AM,11.4706,41.439,,,,
560,11/01/22 02:30:00 AM,11.4680,41.254,,,,
561,11/01/22 03:00:00 AM,11.4654,41.067,,,,
562,11/01/22 03:30:00 AM,11.4604,40.881,,,,
563,11/01/22 04:00:00 AM,11.4622,40.696,,,,
564,11/01/22 04:30:00 AM,11.4578,40.696,,,,
565,11/01/22 05:00:00 AM,11.4574,40.509,,,,
566,11/01/22 05:30:00 AM,11.4657,40.321,,,,
567,11/01/22 06:00:00 AM,11.4613,40.321,,,,
568,11/01/22 06:30:00 AM,11.4674,40.134,,,,
569,11/01/22 07:00:00 AM,11.4735,39.947,,,,
570,11/01/22 07:30:00 AM,11.4779,39.947,,,,
571,11/01/22 08:00:00 AM,11.4884,39.760,,,,
572,11/01/22 08:30:00 AM,11.4910,39.947,,,,
573,11/01/22 09:00:00 AM,11.4832,40.321,,,,
574,11/01/22 09:30:00 AM,11.4819,40.696,,,,
575,11/01/22 10:00:00 AM,11.4780,40.881,,,,
576,11/01/22 10:30:00 AM,11.4702,41.254,,,,
577,11/01/22 11:00:00 AM,11.4689,41.625,,,,
578,11/01/22 11:30:00 AM,11.4935,41.810,,,,
579,11/01/22 12:00:00 PM,11.4847,41.810,,,,
580,11/01/22 12:30:00 PM,11.4883,42.363,,,,
581,11/01/22 01:00:00 PM,11.4770,43.099,,,,
582,11/01/22 01:30:00 PM,11.4748,44.013,,,,
583,11/01/22 02:00:00 PM,11.4757,44.379,,,,
584,11/01/22 02:30:00 PM,11.4700,44.742,,,,
585,11/01/22 03:00:00 PM,11.4705,44.922,,,,
586,11/01/22 03:30:00 PM,11.4744,44.742,,,,
587,11/01/22 04:00:00 PM,11.4691,44.379,,,,
588,11/01/22 04:30:00 PM,11.4525,43.831,,,,
589,11/01/22 05:00:00 PM,11.4493,43.466,,,,
590,11/01/22 05:30:00 PM,11.4577,43.282,,,,
591,11/01/22 06:00:00 PM,11.4506,43.099,,,,
592,11/01/22 06:30:00 PM,11.4590,42.915,,,,
593,11/01/22 07:00:00 PM,11.4629,42.732,,,,
594,11/01/22 07:30:00 PM,11.4625,42.548,,,,
595,11/01/22 08:00:00 PM,11.4703,42.179,,,,
596,11/01/22 08:30:00 PM,11.4720,41.994,,,,
597,11/01/22 09:00:00 PM,11.4673,41.810,,,,
598,11/01/22 09:30:00 PM,11.4777,41.625,,,,
599,11/01/22 10:00:00 PM,11.4751,41.439,,,,
600,11/01/22 10:30:00 PM,11.4504,41.254,,,,
601,11/01/22 11:00:00 PM,11.4526,41.254,,,,
602,11/01/22 11:30:00 PM,11.4413,41.067,,,,
603,11/02/22 12:00:00 AM,11.4385,40.881,,,,
604,11/02/22 12:30:00 AM,11.4338,40.696,,,,
605,11/02/22 01:00:00 AM,11.4311,40.509,,,,
606,11/02/22 01:30:00 AM,11.4377,40.509,,,,
607,11/02/22 02:00:00 AM,11.4284,40.321,,,,
608,11/02/22 02:30:00 AM,11.4236,40.134,,,,
609,11/02/22 03:00:00 AM,11.4253,39.947,,,,
610,11/02/22 03:30:00 AM,11.4161,39.760,,,,
611,11/02/22 04:00:00 AM,11.4200,39.573,,,,
612,11/02/22 04:30:00 AM,11.4235,39.196,,,,
613,11/02/22 05:00:00 AM,11.4207,39.007,,,,
614,11/02/22 05:30:00 AM,11.4224,38.818,,,,
615,11/02/22 06:00:00 AM,11.4457,38.440,,,,
616,11/02/22 06:30:00 AM,11.4446,38.061,,,,
617,11/02/22 07:00:00 AM,11.4490,38.061,,,,
618,11/02/22 07:30:00 AM,11.4507,37.870,,,,
619,11/02/22 08:00:00 AM,11.4546,37.679,,,,
620,11/02/22 08:30:00 AM,11.4573,37.870,,,,
621,11/02/22 09:00:00 AM,11.4539,38.250,,,,
622,11/02/22 09:30:00 AM,11.4483,38.629,,,,
623,11/02/22 10:00:00 AM,11.4515,39.007,,,,
624,11/02/22 10:30:00 AM,11.4393,39.384,,,,
625,11/02/22 11:00:00 AM,11.4358,39.760,,,,
626,11/02/22 11:30:00 AM,11.4236,40.134,,,,
627,11/02/22 12:00:00 PM,11.4298,40.881,,,,
628,11/02/22 12:30:00 PM,11.4561,40.881,,,,
629,11/02/22 01:00:00 PM,11.4491,41.625,,,,
630,11/02/22 01:30:00 PM,11.4510,42.363,,,,
631,11/02/22 02:00:00 PM,11.4436,42.915,,,,
632,11/02/22 02:30:00 PM,11.4352,43.099,,,,
633,11/02/22 03:00:00 PM,11.4375,43.099,,,,
634,11/02/22 03:30:00 PM,11.4343,42.732,,,,
635,11/02/22 04:00:00 PM,11.4242,42.179,,,,
636,11/02/22 04:30:00 PM,11.3926,41.810,,,,
637,11/02/22 05:00:00 PM,11.3830,41.439,,,,
638,11/02/22 05:30:00 PM,11.4017,41.067,,,,
639,11/02/22 06:00:00 PM,11.4079,40.881,,,,
640,11/02/22 06:30:00 PM,11.4140,40.696,,,,
641,11/02/22 07:00:00 PM,11.4201,40.509,,,,
642,11/02/22 07:30:00 PM,11.4245,40.509,,,,
643,11/02/22 08:00:00 PM,11.4219,40.321,,,,
644,11/02/22 08:30:00 PM,11.4323,40.134,,,,
645,11/02/22 09:00:00 PM,11.4362,39.947,,,,
646,11/02/22 09:30:00 PM,11.4358,39.760,,,,
647,11/02/22 10:00:00 PM,11.4380,39.760,,,,
648,11/02/22 10:30:00 PM,11.4354,39.573,,,,
649,11/02/22 11:00:00 PM,11.4393,39.384,,,,
650,11/02/22 11:30:00 PM,11.4190,39.196,,,,
651,11/03/22 12:00:00 AM,11.1617,41.439,,,,
652,11/03/22 12:30:00 AM,11.4190,39.196,,,,
653,11/03/22 01:00:00 AM,11.4185,39.007,,,,
654,11/03/22 01:30:00 AM,11.4098,39.007,,,,
655,11/03/22 02:00:00 AM,11.4203,38.818,,,,
656,11/03/22 02:30:00 AM,11.4137,38.818,,,,
657,11/03/22 03:00:00 AM,11.4110,38.629,,,,
658,11/03/22 03:30:00 AM,11.4127,38.440,,,,
659,11/03/22 04:00:00 AM,11.4232,38.250,,,,
660,11/03/22 04:30:00 AM,11.3772,38.250,,,,
661,11/03/22 05:00:00 AM,11.3815,38.250,,,,
662,11/03/22 05:30:00 AM,11.3898,38.061,,,,
663,11/03/22 06:00:00 AM,11.3833,38.061,,,,
664,11/03/22 06:30:00 AM,11.3855,38.061,,,,
665,11/03/22 07:00:00 AM,11.3987,38.061,,,,
666,11/03/22 07:30:00 AM,11.3959,37.870,,,,
667,11/03/22 08:00:00 AM,11.4113,37.870,,,,
668,11/03/22 08:30:00 AM,11.4293,38.061,,,,
669,11/03/22 09:00:00 AM,11.4325,38.440,,,,
670,11/03/22 09:30:00 AM,11.4207,39.007,,,,
671,11/03/22 10:00:00 AM,11.4239,39.384,,,,
672,11/03/22 10:30:00 AM,11.4100,39.947,,,,
673,11/03/22 11:00:00 AM,11.4104,40.134,,,,
674,11/03/22 11:30:00 AM,11.4301,40.134,,,,
675,11/03/22 12:00:00 PM,11.4227,40.696,,,,
676,11/03/22 12:30:00 PM,11.4158,41.439,,,,
677,11/03/22 01:00:00 PM,11.4133,42.179,,,,
678,11/03/22 01:30:00 PM,11.4151,42.915,,,,
679,11/03/22 02:00:00 PM,11.4137,43.282,,,,
680,11/03/22 02:30:00 PM,11.4072,43.282,,,,
681,11/03/22 03:00:00 PM,11.4098,43.466,,,,
682,11/03/22 03:30:00 PM,11.4072,43.282,,,,
683,11/03/22 04:00:00 PM,11.4129,42.915,,,,
684,11/03/22 04:30:00 PM,11.4164,42.548,,,,
685,11/03/22 05:00:00 PM,11.4224,42.363,,,,
686,11/03/22 05:30:00 PM,11.4242,42.179,,,,
687,11/03/22 06:00:00 PM,11.1831,42.179,,,,
688,11/03/22 06:30:00 PM,11.1506,45.104,,,,
689,11/03/22 07:00:00 PM,11.4203,42.363,,,,
690,11/03/22 07:30:00 PM,11.1814,42.363,,,,
691,11/03/22 08:00:00 PM,11.4625,43.466,,,,
692,11/03/22 08:30:00 PM,11.5537,42.179,,,,
693,11/03/22 09:00:00 PM,11.4926,42.363,,,,
694,11/03/22 09:30:00 PM,11.4667,41.625,,,,
695,11/03/22 10:00:00 PM,11.4526,41.254,,,,
696,11/03/22 10:30:00 PM,11.4500,41.067,,,,
697,11/03/22 11:00:00 PM,11.4539,40.881,,,,
698,11/03/22 11:30:00 PM,11.4470,40.696,,,,
699,11/04/22 12:00:00 AM,11.4459,40.321,,,,
700,11/04/22 12:30:00 AM,11.4542,40.134,,,,
701,11/04/22 01:00:00 AM,11.4429,39.947,,,,
702,11/04/22 01:30:00 AM,11.4397,39.573,,,,
703,11/04/22 02:00:00 AM,11.4195,39.384,,,,
704,11/04/22 02:30:00 AM,11.4151,39.384,,,,
705,11/04/22 03:00:00 AM,11.4081,39.196,,,,
706,11/04/22 03:30:00 AM,11.4164,39.007,,,,
707,11/04/22 04:00:00 AM,11.4142,39.007,,,,
708,11/04/22 04:30:00 AM,11.4049,38.818,,,,
709,11/04/22 05:00:00 AM,11.4110,38.629,,,,
710,11/04/22 05:30:00 AM,11.4193,38.440,,,,
711,11/04/22 06:00:00 AM,11.4149,38.440,,,,
712,11/04/22 06:30:00 AM,11.4188,38.250,,,,
713,11/04/22 07:00:00 AM,11.3733,38.440,,,,
714,11/04/22 07:30:00 AM,11.3755,38.440,,,,
715,11/04/22 08:00:00 AM,11.3798,38.440,,,,
716,11/04/22 08:30:00 AM,11.3826,38.629,,,,
717,11/04/22 09:00:00 AM,11.3840,39.196,,,,
718,11/04/22 09:30:00 AM,11.3831,39.760,,,,
719,11/04/22 10:00:00 AM,11.4484,39.573,,,,
720,11/04/22 10:30:00 AM,11.4472,39.947,,,,
721,11/04/22 11:00:00 AM,11.4863,39.760,,,,
722,11/04/22 11:30:00 AM,11.4960,40.134,,,,
723,11/04/22 12:00:00 PM,11.4977,40.881,,,,
724,11/04/22 12:30:00 PM,11.4892,41.810,,,,
725,11/04/22 01:00:00 PM,11.4729,42.363,,,,
726,11/04/22 01:30:00 PM,11.4401,43.282,,,,
727,11/04/22 02:00:00 PM,11.4330,44.013,,,,
728,11/04/22 02:30:00 PM,11.4341,44.379,,,,
729,11/04/22 03:00:00 PM,11.4341,44.379,,,,
730,11/04/22 03:30:00 PM,11.4269,44.195,,,,
731,11/04/22 04:00:00 PM,11.4309,44.013,,,,
732,11/04/22 04:30:00 PM,11.2546,43.648,,,,
733,11/04/22 05:00:00 PM,11.4287,45.828,,,,
734,11/04/22 05:30:00 PM,11.4362,43.466,,,,
735,11/04/22 06:00:00 PM,11.4401,43.282,,,,
736,11/04/22 06:30:00 PM,11.4488,43.282,,,,
737,11/04/22 07:00:00 PM,11.4642,43.282,,,,
738,11/04/22 07:30:00 PM,11.4638,43.099,,,,
739,11/04/22 08:00:00 PM,11.4725,43.099,,,,
740,11/04/22 08:30:00 PM,11.4720,42.915,,,,
741,11/04/22 09:00:00 PM,11.4805,42.732,,,,
742,11/04/22 09:30:00 PM,11.4773,42.363,,,,
743,11/04/22 10:00:00 PM,11.4790,42.179,,,,
744,11/04/22 10:30:00 PM,11.4781,41.810,,,,
745,11/04/22 11:00:00 PM,11.4734,41.625,,,,
746,11/04/22 11:30:00 PM,11.4723,41.254,,,,
747,11/05/22 12:00:00 AM,11.4786,41.067,,,,
748,11/05/22 12:30:00 AM,11.4754,40.696,,,,
749,11/05/22 01:00:00 AM,11.4722,40.321,,,,
750,11/05/22 01:30:00 AM,11.4739,40.134,,,,
751,11/05/22 02:00:00 AM,11.4713,39.947,,,,
752,11/05/22 02:30:00 AM,11.4726,39.573,,,,
753,11/05/22 03:00:00 AM,11.4699,39.384,,,,
754,11/05/22 03:30:00 AM,11.4668,39.007,,,,
755,11/05/22 04:00:00 AM,11.4684,38.818,,,,
756,11/05/22 04:30:00 AM,11.4702,38.629,,,,
757,11/05/22 05:00:00 AM,11.4723,38.629,,,,
758,11/05/22 05:30:00 AM,11.4806,38.440,,,,
759,11/05/22 06:00:00 AM,11.4823,38.250,,,,
760,11/05/22 06:30:00 AM,11.4841,38.061,,,,
761,11/05/22 07:00:00 AM,11.4446,38.061,,,,
762,11/05/22 07:30:00 AM,11.4472,38.250,,,,
763,11/05/22 08:00:00 AM,11.4557,38.061,,,,
764,11/05/22 08:30:00 AM,11.4626,38.250,,,,
765,11/05/22 09:00:00 AM,11.4229,39.007,,,,
766,11/05/22 09:30:00 AM,11.4287,39.573,,,,
767,11/05/22 10:00:00 AM,11.4280,40.134,,,,
768,11/05/22 10:30:00 AM,11.4140,40.696,,,,
769,11/05/22 11:00:00 AM,11.4548,41.254,,,,
770,11/05/22 11:30:00 AM,11.4539,40.881,,,,
771,11/05/22 12:00:00 PM,11.4509,41.439,,,,
772,11/05/22 12:30:00 PM,11.4413,41.994,,,,
773,11/05/22 01:00:00 PM,11.4428,42.548,,,,
774,11/05/22 01:30:00 PM,11.4287,43.099,,,,
775,11/05/22 02:00:00 PM,11.4274,43.466,,,,
776,11/05/22 02:30:00 PM,11.4493,43.466,,,,
777,11/05/22 03:00:00 PM,11.4475,43.648,,,,
778,11/05/22 03:30:00 PM,11.4519,43.648,,,,
779,11/05/22 04:00:00 PM,11.4560,43.466,,,,
780,11/05/22 04:30:00 PM,11.4590,42.915,,,,
781,11/05/22 05:00:00 PM,11.4586,42.732,,,,
782,11/05/22 05:30:00 PM,11.4597,42.363,,,,
783,11/05/22 06:00:00 PM,11.4638,42.179,,,,
784,11/05/22 06:30:00 PM,11.4720,41.994,,,,
785,11/05/22 07:00:00 PM,11.4760,41.810,,,,
786,11/05/22 07:30:00 PM,11.4777,41.625,,,,
787,11/05/22 08:00:00 PM,11.4864,41.625,,,,
788,11/05/22 08:30:00 PM,11.4838,41.439,,,,
789,11/05/22 09:00:00 PM,11.4855,41.254,,,,
790,11/05/22 09:30:00 PM,11.4851,41.067,,,,
791,11/05/22 10:00:00 PM,11.4825,40.881,,,,
792,11/05/22 10:30:00 PM,11.4364,40.881,,,,
793,11/05/22 11:00:00 PM,11.4364,40.881,,,,
794,11/05/22 11:30:00 PM,11.4364,40.881,,,,
795,11/06/22 12:00:00 AM,11.4271,40.696,,,,
796,11/06/22 12:30:00 AM,11.4288,40.509,,,,
797,11/06/22 01:00:00 AM,11.4377,40.509,,,,
798,11/06/22 01:30:00 AM,11.4240,40.321,,,,
799,11/06/22 02:00:00 AM,11.4284,40.321,,,,
800,11/06/22 02:30:00 AM,11.4301,40.134,,,,
801,11/06/22 03:00:00 AM,11.4275,39.947,,,,
802,11/06/22 03:30:00 AM,11.4253,39.947,,,,
803,11/06/22 04:00:00 AM,11.4924,39.573,,,,
804,11/06/22 04:30:00 AM,11.4874,39.384,,,,
805,11/06/22 05:00:00 AM,11.4892,39.196,,,,
806,11/06/22 05:30:00 AM,11.4821,39.007,,,,
807,11/06/22 06:00:00 AM,11.4812,38.629,,,,
808,11/06/22 06:30:00 AM,11.4851,38.440,,,,
809,11/06/22 07:00:00 AM,11.4845,38.250,,,,
810,11/06/22 07:30:00 AM,11.4906,38.061,,,,
811,11/06/22 08:00:00 AM,11.4472,38.250,,,,
812,11/06/22 08:30:00 AM,11.4561,38.250,,,,
813,11/06/22 09:00:00 AM,11.4443,38.818,,,,
814,11/06/22 09:30:00 AM,11.4523,39.384,,,,
815,11/06/22 10:00:00 AM,11.4445,39.760,,,,
816,11/06/22 10:30:00 AM,11.4416,40.321,,,,
817,11/06/22 11:00:00 AM,11.4732,40.696,,,,
818,11/06/22 11:30:00 AM,11.4657,40.321,,,,
819,11/06/22 12:00:00 PM,11.4903,40.509,,,,
820,11/06/22 12:30:00 PM,11.4786,41.067,,,,
821,11/06/22 01:00:00 PM,11.4645,41.625,,,,
822,11/06/22 01:30:00 PM,11.4660,42.179,,,,
823,11/06/22 02:00:00 PM,11.4607,42.732,,,,
824,11/06/22 02:30:00 PM,11.4528,43.099,,,,
825,11/06/22 03:00:00 PM,11.4510,43.282,,,,
826,11/06/22 03:30:00 PM,11.4401,43.282,,,,
827,11/06/22 04:00:00 PM,11.4458,42.915,,,,
828,11/06/22 04:30:00 PM,11.4445,42.363,,,,
829,11/06/22 05:00:00 PM,11.4417,42.179,,,,
830,11/06/22 05:30:00 PM,11.4435,41.994,,,,
831,11/06/22 06:00:00 PM,11.4474,41.810,,,,
832,11/06/22 06:30:00 PM,11.4339,41.625,,,,
833,11/06/22 07:00:00 PM,11.4383,41.625,,,,
834,11/06/22 07:30:00 PM,11.4400,41.439,,,,
835,11/06/22 08:00:00 PM,11.4461,41.254,,,,
836,11/06/22 08:30:00 PM,11.4500,41.067,,,,
837,11/06/22 09:00:00 PM,11.4561,40.881,,,,
838,11/06/22 09:30:00 PM,11.4583,40.881,,,,
839,11/06/22 10:00:00 PM,11.4578,40.696,,,,
840,11/06/22 10:30:00 PM,11.4486,40.509,,,,
841,11/06/22 11:00:00 PM,11.4481,40.321,,,,
842,11/06/22 11:30:00 PM,11.4481,40.321,,,,
843,11/07/22 12:00:00 AM,11.4433,40.134,,,,
844,11/07/22 12:30:00 AM,11.4406,39.947,,,,
845,11/07/22 01:00:00 AM,11.4384,39.947,,,,
846,11/07/22 01:30:00 AM,11.4445,39.760,,,,
847,11/07/22 02:00:00 AM,11.4375,39.573,,,,
848,11/07/22 02:30:00 AM,11.4287,39.573,,,,
849,11/07/22 03:00:00 AM,11.4261,39.384,,,,
850,11/07/22 03:30:00 AM,11.4343,39.196,,,,
851,11/07/22 04:00:00 AM,11.4300,39.196,,,,
852,11/07/22 04:30:00 AM,11.4339,39.007,,,,
853,11/07/22 05:00:00 AM,11.4317,39.007,,,,
854,11/07/22 05:30:00 AM,11.4422,38.818,,,,
855,11/07/22 06:00:00 AM,11.4378,38.818,,,,
856,11/07/22 06:30:00 AM,11.4159,38.818,,,,
857,11/07/22 07:00:00 AM,11.4203,38.818,,,,
858,11/07/22 07:30:00 AM,11.4203,38.818,,,,
859,11/07/22 08:00:00 AM,11.4224,38.818,,,,
860,11/07/22 08:30:00 AM,11.4224,38.818,,,,
861,11/07/22 09:00:00 AM,11.4239,39.384,,,,
862,11/07/22 09:30:00 AM,11.4232,39.947,,,,
863,11/07/22 10:00:00 AM,11.4219,40.321,,,,
864,11/07/22 10:30:00 AM,11.4591,40.321,,,,
865,11/07/22 11:00:00 AM,11.4530,40.509,,,,
866,11/07/22 11:30:00 AM,11.4496,40.881,,,,
867,11/07/22 12:00:00 PM,11.4413,41.067,,,,
868,11/07/22 12:30:00 PM,11.4430,41.810,,,,
869,11/07/22 01:00:00 PM,11.4400,42.363,,,,
870,11/07/22 01:30:00 PM,11.4243,43.099,,,,
871,11/07/22 02:00:00 PM,11.4239,43.831,,,,
872,11/07/22 02:30:00 PM,11.4261,43.831,,,,
873,11/07/22 03:00:00 PM,11.4278,43.648,,,,
874,11/07/22 03:30:00 PM,11.4235,43.648,,,,
875,11/07/22 04:00:00 PM,11.4322,43.648,,,,
876,11/07/22 04:30:00 PM,11.4164,43.466,,,,
877,11/07/22 05:00:00 PM,11.4269,43.282,,,,
878,11/07/22 05:30:00 PM,11.4265,43.099,,,,
879,11/07/22 06:00:00 PM,11.4046,43.099,,,,
880,11/07/22 06:30:00 PM,11.4133,43.099,,,,
881,11/07/22 07:00:00 PM,11.4155,43.099,,,,
882,11/07/22 07:30:00 PM,11.4222,43.099,,,,
883,11/07/22 08:00:00 PM,11.4239,42.915,,,,
884,11/07/22 08:30:00 PM,11.4190,42.732,,,,
885,11/07/22 09:00:00 PM,11.4300,42.732,,,,
886,11/07/22 09:30:00 PM,11.4322,42.732,,,,
887,11/07/22 10:00:00 PM,11.4300,42.732,,,,
888,11/07/22 10:30:00 PM,11.4317,42.548,,,,
889,11/07/22 11:00:00 PM,11.2230,42.363,,,,
890,11/07/22 11:30:00 PM,11.4282,43.831,,,,
891,11/08/22 12:00:00 AM,11.4287,42.179,,,,
892,11/08/22 12:30:00 AM,11.4259,41.994,,,,
893,11/08/22 01:00:00 AM,11.4251,41.625,,,,
894,11/08/22 01:30:00 AM,11.4246,41.439,,,,
895,11/08/22 02:00:00 AM,11.4264,41.254,,,,
896,11/08/22 02:30:00 AM,11.4255,40.881,,,,
897,11/08/22 03:00:00 AM,11.4271,40.696,,,,
898,11/08/22 03:30:00 AM,11.4245,40.509,,,,
899,11/08/22 04:00:00 AM,11.4197,40.321,,,,
900,11/08/22 04:30:00 AM,11.4214,40.134,,,,
901,11/08/22 05:00:00 AM,11.4253,39.947,,,,
902,11/08/22 05:30:00 AM,11.4204,39.760,,,,
903,11/08/22 06:00:00 AM,11.4309,39.573,,,,
904,11/08/22 06:30:00 AM,11.4326,39.384,,,,
905,11/08/22 07:00:00 AM,11.4387,39.196,,,,
906,11/08/22 07:30:00 AM,11.4383,39.007,,,,
907,11/08/22 08:00:00 AM,11.4532,38.818,,,,
908,11/08/22 08:30:00 AM,11.4619,38.818,,,,
909,11/08/22 09:00:00 AM,11.4501,39.384,,,,
910,11/08/22 09:30:00 AM,11.4577,39.760,,,,
911,11/08/22 10:00:00 AM,11.4345,40.134,,,,
912,11/08/22 10:30:00 AM,11.4188,40.881,,,,
913,11/08/22 11:00:00 AM,11.4092,41.439,,,,
914,11/08/22 11:30:00 AM,11.4587,41.067,,,,
915,11/08/22 12:00:00 PM,11.4487,41.439,,,,
916,11/08/22 12:30:00 PM,11.4348,41.994,,,,
917,11/08/22 01:00:00 PM,11.4274,42.548,,,,
918,11/08/22 01:30:00 PM,11.4291,43.282,,,,
919,11/08/22 02:00:00 PM,11.4217,43.831,,,,
920,11/08/22 02:30:00 PM,11.4137,44.195,,,,
